Year	Month	Day	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24
2014	12	15	65483	63938	62515	61636	61760	63183	68505	74410	76062	75792	76828	77633	77061	76440	75615	75546	76757	79109	78185	76503	73377	70888	69492	66018
2014	12	16	63007	61392	60642	60009	60101	61745	67325	73766	75853	76162	77451	78592	78835	78776	78424	78460	79589	80824	79754	77442	73885	71388	69799	65947
2014	12	17	62438	60310	58608	58178	58542	60249	65067	71515	73443	74036	75171	75783	75115	73496	72039	71622	73351	75907	74614	72386	68956	66653	66074	63027
2014	12	18	60256	58314	56444	55390	55400	54658	53192	55908	58846	61850	63810	64879	64611	63055	61528	61654	64435	68431	67721	66100	62497	60873	61636	59602
2014	12	19	56181	53318	52188	50901	50037	48803	46894	48046	49746	52978	55881	59020	59082	57145	55592	55568	57683	61751	62475	61444	59547	58708	59172	56373
2014	12	20	53827	53012	52527	52476	54674	57697	64355	70803	72830	72697	73402	74268	74143	73629	72370	71271	72549	75202	74418	73027	70116	67583	65852	61936
2014	12	21	59166	57263	56244	55658	55831	57385	62952	69700	71857	71986	72794	73577	73557	72822	71821	71463	73034	75495	74711	72872	69202	66790	64928	59977
2014	12	22	56488	55021	53582	53564	54151	55586	60868	67601	70294	70714	70843	71413	70762	69854	69255	68935	71103	73530	72507	70394	67082	64407	62781	57764
2014	12	23	54312	51751	51480	51709	52350	53013	56101	62356	66020	67399	68051	68984	68322	66745	65526	65544	67974	70293	69650	67368	63493	60388	59277	55746
2014	12	24	52139	50232	49127	48119	48064	47017	45669	48228	52291	55943	58272	59367	59231	57410	55680	54621	55980	58213	56276	53095	51234	51469	53657	52153
2014	12	25	50180	47473	46499	45400	45330	44422	42341	43383	45583	49448	52780	55613	54094	50674	49146	48171	49780	53513	54962	54501	53232	53551	55015	53043
2014	12	26	50579	49467	48372	46566	45530	44733	42025	43341	45641	48868	51644	54170	53714	51170	49818	48975	50736	54267	55275	54539	53564	53609	54658	52074
2014	12	27	49651	47500	46972	46591	46975	47295	49086	53948	57863	61236	63437	65021	65679	64653	63215	62535	64383	67642	67342	65729	62729	60965	60439	56890
2014	12	28	53575	52192	50807	49762	50064	50611	51827	55695	59110	61810	63620	65187	65385	63888	62394	61883	63756	67044	66824	64988	61815	60208	59798	57061
2014	12	29	54826	52872	51939	50839	51025	51091	51766	55837	59198	61733	63284	64410	64723	63417	62033	61472	63397	67067	66857	64990	61722	59870	59851	56668
2014	12	30	53895	52206	51461	50684	50503	50199	50673	54677	58103	60762	62277	63501	63692	62283	61124	60514	62323	65962	65803	63893	60778	58517	57650	54577
2014	12	31	51824	49775	48457	47571	47419	47107	45735	46866	49251	52710	54702	56401	56996	55717	54429	53798	55584	59178	58168	55124	51884	51357	53576	53462
